node1,node2,CN,JC,AA,RA,PA,label
11341,18915,1,0.09090909090909091,0.6213349345596119,0.2,36,1
71142,95220,0,0.0,0,0,4,1
33569,1988,0,0.0,0,0,598,1
1468,3024,0,0.0,0,0,6,1
171750,11991,3,0.046153846153846156,0.8739032238391392,0.12344877344877345,315,1
2839,51142,0,0.0,0,0,6,1
7878,9964,0,0.0,0,0,86,1
6072,30364,0,0.0,0,0,36,1
832,429388,0,0.0,0,0,16,1
132394,132404,3,0.25,1.2559512186467041,0.2788220551378446,54,1
302529,11991,1,0.015384615384615385,1.4426950408889634,0.5,189,1
185595,63644,0,0.0,0,0,1,1
58278,26139,0,0.0,0,0,58,1
5189,6080,0,0.0,0,0,54,1
34333,48700,0,0.0,0,0,5,1
5516,195270,0,0.0,0,0,36,1
2161,79148,0,0.0,0,0,4,1
1988,78653,1,0.0033003300330033004,0.20815895490223127,0.00819672131147541,1495,1
207564,244803,1,0.25,0.5581106265512472,0.16666666666666666,6,1
3998,108538,0,0.0,0,0,1485,1
37755,62072,1,0.14285714285714285,0.2769378934088574,0.02702702702702703,15,1
6765,13808,2,0.009259259259259259,0.38076495382903996,0.012546517809675705,1680,1
81422,29555,0,0.0,0,0,33,1
2417,51886,0,0.0,0,0,1515,1
1276,206727,0,0.0,0,0,244,1
5851,25661,0,0.0,0,0,10,1
13984,21367,0,0.0,0,0,2,1
168058,23938,1,0.25,1.4426950408889634,0.5,6,1
118140,57137,0,0.0,0,0,4,1
231,3182,0,0.0,0,0,5,1
4259,38871,0,0.0,0,0,84,1
363030,6929,0,0.0,0,0,38,1
204755,75721,0,0.0,0,0,12,1
6940,91617,0,0.0,0,0,145,1
2687,282806,0,0.0,0,0,10,1
45008,87210,0,0.0,0,0,2,1
13808,15092,0,0.0,0,0,210,1
2417,42169,0,0.0,0,0,1515,1
63,2141,0,0.0,0,0,12,1
83826,23399,1,0.1,0.4170323914242463,0.09090909090909091,18,1
14957,24704,2,0.0625,0.7009153406730972,0.14761904761904762,189,1
8471,29443,1,0.3333333333333333,0.9102392266268373,0.3333333333333333,4,1
11991,275005,1,0.014925373134328358,0.20815895490223127,0.00819672131147541,315,1
47821,20922,0,0.0,0,0,3,1
102679,149227,0,0.0,0,0,2,1
3998,319171,0,0.0,0,0,495,1
8756,317549,0,0.0,0,0,6,1
37532,56428,0,0.0,0,0,71,1
511,6596,2,0.024096385542168676,0.49043007384562565,0.041798941798941794,546,1
1988,133247,0,0.0,0,0,598,1
340,25907,1,0.07692307692307693,0.1754249449407652,0.0033444816053511705,33,1
3369,182979,0,0.0,0,0,22,1
13808,81150,2,0.009389671361502348,0.6541286151877255,0.09965034965034966,1050,1
132751,15261,0,0.0,0,0,28,1
170484,11339,0,0.0,0,0,24,1
106501,16783,0,0.0,0,0,77,1
13268,79925,0,0.0,0,0,3,1
132404,84112,2,0.10526315789473684,0.8977338984463559,0.21929824561403508,108,1
67157,120058,0,0.0,0,0,6,1
11991,27043,2,0.03125,0.41071435608306583,0.0202020202020202,189,1
598,269160,0,0.0,0,0,1,1
6429,26450,0,0.0,0,0,16,1
34433,17172,0,0.0,0,0,8,1
7242,63638,0,0.0,0,0,8,1
111728,123517,1,0.14285714285714285,0.20178266682373375,0.007042253521126761,15,1
810,114273,0,0.0,0,0,21,1
325,1494,0,0.0,0,0,18,1
349,6241,5,0.022727272727272728,1.7146011692044179,0.2805724674759669,8366,1
2177,404026,0,0.0,0,0,95,1
26,208312,0,0.0,0,0,124,1
2554,29143,0,0.0,0,0,3,1
169521,11991,1,0.014084507042253521,0.26425736993644544,0.022727272727272728,567,1
367,20795,0,0.0,0,0,6,1
2595,84039,0,0.0,0,0,1,1
1988,298339,0,0.0,0,0,299,1
6940,218783,0,0.0,0,0,290,1
94693,94698,0,0.0,0,0,1,1
59896,31836,2,0.15384615384615385,2.352934267515801,0.8333333333333333,36,1
14577,375492,0,0.0,0,0,192,1
34315,59825,0,0.0,0,0,3,1
281176,354883,1,0.25,0.5581106265512472,0.16666666666666666,6,1
410684,28476,0,0.0,0,0,63,1
34324,28951,0,0.0,0,0,152,1
68505,68523,0,0.0,0,0,1,1
106440,120430,0,0.0,0,0,6,1
553,37231,0,0.0,0,0,46,1
29588,64367,1,0.07692307692307693,0.22953106112437666,0.01282051282051282,48,1
36417,3998,1,0.002004008016032064,0.18701699830334648,0.004761904761904762,2475,1
4259,143861,0,0.0,0,0,168,1
3998,400283,0,0.0,0,0,1980,1
298974,13798,0,0.0,0,0,90,1
430348,10481,0,0.0,0,0,1,1
2417,10392,1,0.003246753246753247,0.18701699830334648,0.004761904761904762,1818,1
2892,3863,0,0.0,0,0,2,1
14611,90968,0,0.0,0,0,30,1
205,3228,2,0.04,1.1298323390020233,0.343859649122807,387,1
77556,31525,0,0.0,0,0,4,1
37428,6241,2,0.03508771929824561,1.103222972531012,0.3389513108614232,564,1
36417,313361,0,0.0,0,0,5,1
9964,355057,1,0.022222222222222223,0.5138983423697507,0.14285714285714285,129,1
6940,283696,1,0.00684931506849315,0.36067376022224085,0.0625,290,1
3998,96952,0,0.0,0,0,495,1
3998,77579,1,0.001984126984126984,0.2239186238120062,0.011494252873563218,4950,1
349,42169,0,0.0,0,0,890,1
2417,385794,0,0.0,0,0,606,1
103915,8282,0,0.0,0,0,3,1
18325,29191,0,0.0,0,0,4,1
875,12899,1,0.1111111111111111,0.28853900817779266,0.03125,24,1
313029,121428,0,0.0,0,0,21,1
72185,10189,0,0.0,0,0,2,1
13633,93343,3,0.15,1.8565807973738442,0.5928571428571429,76,1
273500,14729,0,0.0,0,0,9,1
180734,216655,1,0.1111111111111111,0.1929837459041747,0.0056179775280898875,21,1
49351,97102,0,0.0,0,0,16,1
222,63049,0,0.0,0,0,20,1
322,77024,0,0.0,0,0,18,1
32972,38535,1,0.02127659574468085,0.2239186238120062,0.011494252873563218,252,1
200782,92315,0,0.0,0,0,24,1
36416,154869,0,0.0,0,0,8,1
75232,13102,0,0.0,0,0,1,1
116323,56725,2,0.18181818181818182,0.6899728737516932,0.11263736263736264,36,1
66209,5137,1,0.030303030303030304,0.1754249449407652,0.0033444816053511705,145,1
44892,49601,0,0.0,0,0,2,1
39874,51644,0,0.0,0,0,16,1
14725,87127,0,0.0,0,0,14,1
137729,11078,1,0.3333333333333333,1.4426950408889634,0.5,4,1
204649,317321,1,0.25,0.3789231816899512,0.07142857142857142,6,1
109267,143210,0,0.0,0,0,1,1
112683,81403,0,0.0,0,0,2,1
61318,422514,0,0.0,0,0,9,1
75446,12462,0,0.0,0,0,2,1
4259,341582,0,0.0,0,0,84,1
16783,257908,0,0.0,0,0,231,1
74779,53966,0,0.0,0,0,2,1
42168,49591,1,0.08333333333333333,0.43429448190325176,0.1,22,1
6703,74360,0,0.0,0,0,10,1
134333,9021,1,0.022222222222222223,0.2239186238120062,0.011494252873563218,88,1
27484,31976,0,0.0,0,0,40,1
2014,86903,0,0.0,0,0,574,1
2288,39096,0,0.0,0,0,128,1
35726,19880,0,0.0,0,0,12,1
322,195217,0,0.0,0,0,18,1
15,55745,0,0.0,0,0,50,1
20626,23932,0,0.0,0,0,2,1
3393,76395,0,0.0,0,0,8,1
349,166173,0,0.0,0,0,534,1
104536,21184,1,0.3333333333333333,0.45511961331341866,0.1111111111111111,4,1
245,133401,0,0.0,0,0,12,1
397130,40282,2,0.4,0.9924051084544989,0.26666666666666666,12,1
1276,116616,1,0.008130081300813009,0.1754249449407652,0.0033444816053511705,244,1
8756,120684,0,0.0,0,0,30,1
59930,127572,0,0.0,0,0,1,1
210922,62542,1,0.058823529411764705,0.48089834696298783,0.125,45,1
3998,88542,0,0.0,0,0,495,1
2055,37755,0,0.0,0,0,170,1
66062,126091,0,0.0,0,0,14,1
33461,206533,0,0.0,0,0,6,1
239424,57983,0,0.0,0,0,6,1
1988,88228,1,0.0033003300330033004,0.2969742043733701,0.034482758620689655,1495,1
3255,11792,0,0.0,0,0,205,1
335,110494,0,0.0,0,0,54,1
18192,30324,0,0.0,0,0,8,1
511,97102,2,0.025,1.344533708530089,0.43333333333333335,312,1
70240,7067,0,0.0,0,0,10,1
35376,39153,0,0.0,0,0,174,1
22782,22788,1,0.1111111111111111,0.48089834696298783,0.125,16,1
6940,105558,0,0.0,0,0,435,1
74036,128799,1,0.1,0.35295612386476116,0.058823529411764705,24,1
6765,9704,1,0.034482758620689655,0.21959311237518594,0.010526315789473684,176,1
3998,246499,0,0.0,0,0,495,1
48271,96202,0,0.0,0,0,14,1
426288,2288,0,0.0,0,0,32,1
13798,31171,0,0.0,0,0,135,1
13633,55767,1,0.05,0.6213349345596119,0.2,38,1
267269,47666,0,0.0,0,0,35,1
26092,26158,1,0.020833333333333332,0.161171841453854,0.00202020202020202,328,1
349,151460,0,0.0,0,0,178,1
13808,325463,1,0.0047169811320754715,0.17501693446983854,0.0033003300330033004,630,1
2417,240078,0,0.0,0,0,303,1
75083,50595,0,0.0,0,0,9,1
205,5281,0,0.0,0,0,1118,1
8396,60741,1,0.06666666666666667,0.18701699830334648,0.004761904761904762,39,1
9255,87072,0,0.0,0,0,2,1
1988,20416,0,0.0,0,0,1196,1
11792,91122,0,0.0,0,0,123,1
5206,389474,1,0.1111111111111111,0.33380820069533407,0.05,16,1
2417,27871,0,0.0,0,0,606,1
396,8219,0,0.0,0,0,28,1
79577,57421,0,0.0,0,0,8,1
2911,101328,0,0.0,0,0,2,1
4639,162480,1,0.2,0.7213475204444817,0.25,8,1
2662,105364,0,0.0,0,0,192,1
205,9831,0,0.0,0,0,43,1
1988,181286,0,0.0,0,0,299,1
2177,110170,2,0.019230769230769232,0.5927979612130635,0.06984478935698449,1045,1
1837,7062,0,0.0,0,0,12,1
42916,47482,0,0.0,0,0,10,1
3998,267645,0,0.0,0,0,495,1
73715,23205,0,0.0,0,0,4,1
6793,160541,0,0.0,0,0,28,1
80101,26139,1,0.022222222222222223,0.43429448190325176,0.1,493,1
33835,1546,0,0.0,0,0,40,1
519,7486,0,0.0,0,0,284,1
66829,17057,0,0.0,0,0,3,1
68023,28063,0,0.0,0,0,6,1
316523,31510,0,0.0,0,0,2,1
27145,29770,0,0.0,0,0,4,1
1999,2670,1,0.037037037037037035,0.7213475204444817,0.25,147,1
67159,2517,0,0.0,0,0,28,1
37532,203453,1,0.013888888888888888,0.9102392266268373,0.3333333333333333,142,1
12937,92007,0,0.0,0,0,32,1
39101,344831,0,0.0,0,0,6,1
35376,71822,2,0.02247191011235955,0.5538911249632169,0.06572008113590264,348,1
484,63344,0,0.0,0,0,12,1
79662,114955,1,0.25,1.4426950408889634,0.5,6,1
9797,51153,0,0.0,0,0,21,1
35376,74289,0,0.0,0,0,261,1
248220,85157,1,0.2,0.9102392266268373,0.3333333333333333,8,1
519,338678,0,0.0,0,0,568,1
11991,19604,21,0.21649484536082475,12.882922565569976,3.9609299185568685,3465,1
1276,290349,2,0.016260162601626018,0.990604307628467,0.26666666666666666,366,1
71888,9036,3,0.23076923076923078,1.399490646865808,0.36558441558441557,63,1
46710,20314,0,0.0,0,0,15,1
3604,28951,0,0.0,0,0,1615,1
105143,19995,0,0.0,0,0,40,1
5383,12574,0,0.0,0,0,9,1
36436,85943,1,0.06666666666666667,0.7213475204444817,0.25,39,1
37532,31450,1,0.0136986301369863,0.9102392266268373,0.3333333333333333,213,1
65915,11438,0,0.0,0,0,3,1
175276,28951,1,0.043478260869565216,0.1754249449407652,0.0033444816053511705,95,1
52125,52126,0,0.0,0,0,1,1
110903,64906,3,0.08108108108108109,0.9358450992268501,0.12837301587301586,351,1
4259,54665,0,0.0,0,0,84,1
9932,241192,2,0.4,1.1761118123016894,0.3565891472868217,12,1
3604,190159,0,0.0,0,0,170,1
164177,49089,2,0.18181818181818182,0.9924051084544989,0.26666666666666666,30,1
50594,29805,0,0.0,0,0,4,1
349,186934,0,0.0,0,0,356,1
25091,30225,1,0.045454545454545456,0.26425736993644544,0.022727272727272728,102,1
4259,218927,0,0.0,0,0,168,1
7644,10819,0,0.0,0,0,4,1
5335,16204,0,0.0,0,0,148,1
14588,53606,0,0.0,0,0,24,1
369554,12183,1,0.1,0.36926937306885504,0.06666666666666667,24,1
71342,161699,1,0.25,0.265872585674852,0.023255813953488372,6,1
5799,53575,0,0.0,0,0,40,1
7124,76901,0,0.0,0,0,36,1
3998,112484,0,0.0,0,0,1980,1
331278,8385,0,0.0,0,0,18,1
3998,455508,0,0.0,0,0,990,1
11792,91653,0,0.0,0,0,41,1
137674,19604,1,0.017543859649122806,0.24136313830927508,0.015873015873015872,165,1
51289,25907,0,0.0,0,0,44,1
511,198926,1,0.0125,0.18701699830334648,0.004761904761904762,234,1
164749,2417,0,0.0,0,0,909,1
3998,201103,0,0.0,0,0,1485,1
117698,31450,0,0.0,0,0,6,1
81150,26398,1,0.020833333333333332,0.18701699830334648,0.004761904761904762,220,1
6940,351537,1,0.00684931506849315,0.267546386419054,0.023809523809523808,290,1
113099,380821,1,0.2,1.4426950408889634,0.5,8,1
138795,30806,1,0.3333333333333333,0.48089834696298783,0.125,4,1
134319,47631,2,0.1111111111111111,1.7069524108254088,0.5227272727272727,99,1
335,140425,0,0.0,0,0,27,1
4365,19265,0,0.0,0,0,8,1
98412,322,1,0.05263157894736842,1.4426950408889634,0.5,36,1
80667,349931,0,0.0,0,0,4,1
2417,59264,1,0.003278688524590164,0.7213475204444817,0.25,909,1
48137,158164,0,0.0,0,0,3,1
98593,8016,0,0.0,0,0,28,1
335,9940,0,0.0,0,0,54,1
22355,58599,0,0.0,0,0,1,1
15594,26158,0,0.0,0,0,82,1
1416,241192,2,0.5,0.9872201061193338,0.27325581395348836,9,1
3998,335263,1,0.0020161290322580645,0.9102392266268373,0.3333333333333333,990,1
81405,29806,1,0.058823529411764705,0.26425736993644544,0.022727272727272728,32,1
14602,345443,1,0.037037037037037035,0.43429448190325176,0.1,75,1
387,84959,0,0.0,0,0,4,1
28476,94591,1,0.015625,0.3898712452512801,0.07692307692307693,126,1
1988,4596,1,0.0033222591362126247,0.6213349345596119,0.2,897,1
13808,195029,0,0.0,0,0,210,1
2055,7128,0,0.0,0,0,68,1
106208,8321,1,0.030303030303030304,0.5138983423697507,0.14285714285714285,64,1
138,132404,0,0.0,0,0,234,1
2417,97292,0,0.0,0,0,303,1
3533,236069,0,0.0,0,0,26,1
18076,88215,0,0.0,0,0,3,1
11792,46710,1,0.022222222222222223,1.4426950408889634,0.5,205,1
170651,62906,1,0.07142857142857142,0.26425736993644544,0.022727272727272728,26,1
38226,436433,0,0.0,0,0,10,1
8,39464,0,0.0,0,0,184,1
202,51784,0,0.0,0,0,2,1
164933,74039,0,0.0,0,0,15,1
173141,9797,1,0.041666666666666664,0.9102392266268373,0.3333333333333333,84,1
218218,228011,1,0.16666666666666666,1.4426950408889634,0.5,12,1
6940,97841,0,0.0,0,0,145,1
548,79133,0,0.0,0,0,18,1
3998,254870,1,0.0020161290322580645,1.4426950408889634,0.5,990,1
2216,51648,0,0.0,0,0,4,1
101270,3998,0,0.0,0,0,495,1
1548,47525,0,0.0,0,0,6,1
37755,5335,1,0.024390243902439025,0.9102392266268373,0.3333333333333333,185,1
13748,90494,0,0.0,0,0,1,1
209054,219683,0,0.0,0,0,2,1
9942,56357,0,0.0,0,0,4,1
3998,81992,1,0.0020161290322580645,0.18701699830334648,0.004761904761904762,990,1
345275,64176,0,0.0,0,0,1,1
154581,196143,0,0.0,0,0,10,1
2014,364707,0,0.0,0,0,82,1
153606,252603,0,0.0,0,0,12,1
67666,30225,2,0.10526315789473684,0.5010366295988689,0.04261083743842364,68,1
327,12699,0,0.0,0,0,22,1
1276,68498,0,0.0,0,0,244,1
26398,62906,7,0.14,4.6784244811769025,1.4288523533204383,572,1
1276,418474,0,0.0,0,0,244,1
213,388103,0,0.0,0,0,88,1
2014,255462,0,0.0,0,0,164,1
5640,22051,0,0.0,0,0,27,1
169521,13808,3,0.013888888888888888,0.7207146189773346,0.04774290749900506,1890,1
3998,154203,0,0.0,0,0,990,1
14070,376078,0,0.0,0,0,36,1
12818,12887,0,0.0,0,0,7,1
203442,16333,0,0.0,0,0,6,1
6708,6712,0,0.0,0,0,3,1
33921,9151,0,0.0,0,0,6,1
109497,159142,0,0.0,0,0,2,1
72866,60021,1,0.07142857142857142,0.24136313830927508,0.015873015873015872,26,1
273500,115576,0,0.0,0,0,3,1
2014,74825,0,0.0,0,0,164,1
10534,49818,1,0.25,0.9102392266268373,0.3333333333333333,6,1
44086,114027,1,0.09090909090909091,0.5581106265512472,0.16666666666666666,27,1
349,18561,1,0.005555555555555556,0.9102392266268373,0.3333333333333333,534,1
118888,61384,0,0.0,0,0,2,1
51285,27381,0,0.0,0,0,20,1
6013,73595,0,0.0,0,0,4,1
3998,125748,0,0.0,0,0,495,1
67356,12937,1,0.058823529411764705,0.9102392266268373,0.3333333333333333,32,1
59893,63392,0,0.0,0,0,12,1
13798,19604,1,0.010101010101010102,0.269282508064391,0.024390243902439025,2475,1
69288,5219,0,0.0,0,0,1,1
14725,16139,1,0.08333333333333333,0.5581106265512472,0.16666666666666666,42,1
35376,9021,8,0.06504065040650407,5.9843410982332035,1.8627917833800185,3828,1
86509,28996,1,0.16666666666666666,0.48089834696298783,0.125,12,1
35376,111728,0,0.0,0,0,435,1
31992,31997,1,0.25,1.4426950408889634,0.5,6,1
3998,31137,0,0.0,0,0,495,1
39782,56144,0,0.0,0,0,10,1
68133,196143,0,0.0,0,0,10,1
9330,22221,0,0.0,0,0,1,1
2670,6590,0,0.0,0,0,21,1
7960,9964,2,0.04081632653061224,2.352934267515801,0.8333333333333333,344,1
1988,323792,0,0.0,0,0,299,1
1988,188758,1,0.0033222591362126247,0.20815895490223127,0.00819672131147541,897,1
76545,11044,0,0.0,0,0,4,1
303072,32564,0,0.0,0,0,6,1
52468,57436,0,0.0,0,0,9,1
35334,321504,0,0.0,0,0,10,1
13633,93066,0,0.0,0,0,76,1
110887,18319,0,0.0,0,0,12,1
2180,207564,1,0.125,1.4426950408889634,0.5,18,1
21469,27381,0,0.0,0,0,10,1
3998,336141,0,0.0,0,0,495,1
3998,105143,0,0.0,0,0,2475,1
98593,11053,0,0.0,0,0,8,1
511,31168,0,0.0,0,0,156,1
8005,212549,0,0.0,0,0,19,1
1270,21190,0,0.0,0,0,9,1
62651,194668,1,0.25,0.6213349345596119,0.2,6,1
9704,23956,0,0.0,0,0,44,1
1988,156956,0,0.0,0,0,598,1
36258,4259,0,0.0,0,0,168,1
14577,249802,0,0.0,0,0,288,1
4428,50185,0,0.0,0,0,3,1
35376,52329,0,0.0,0,0,87,1
429298,4730,1,0.125,0.45511961331341866,0.1111111111111111,14,1
443349,126091,0,0.0,0,0,35,1
6940,63271,1,0.00684931506849315,0.25973030217227155,0.02127659574468085,290,1
2014,157720,0,0.0,0,0,246,1
134112,9964,0,0.0,0,0,86,1
2817,113162,0,0.0,0,0,4,1
2417,84902,1,0.003257328990228013,0.18701699830334648,0.004761904761904762,1515,1
20385,90474,2,0.07692307692307693,0.9102392266268373,0.2222222222222222,96,1
5335,13773,0,0.0,0,0,74,1
103442,28667,0,0.0,0,0,16,1
51994,64965,0,0.0,0,0,1,1
57,7417,0,0.0,0,0,4,1
113027,31836,0,0.0,0,0,24,1
3972,14945,3,0.08333333333333333,0.8253552731788965,0.09665076963780553,248,1
367,12904,0,0.0,0,0,36,1
2175,54258,2,0.1,0.412107815085125,0.016526610644257703,105,1
80426,50244,2,0.2222222222222222,0.7193769832498641,0.13383838383838384,30,1
18319,55535,0,0.0,0,0,18,1
34314,16783,0,0.0,0,0,154,1
349,100953,0,0.0,0,0,178,1
67282,202293,0,0.0,0,0,12,1
9021,130242,1,0.021739130434782608,0.6213349345596119,0.2,132,1
43372,27484,0,0.0,0,0,30,1
28521,31031,0,0.0,0,0,2,1
154333,26135,1,0.14285714285714285,0.45511961331341866,0.1111111111111111,16,1
79097,30231,0,0.0,0,0,22,1
28476,95836,1,0.015625,0.40242960438184466,0.08333333333333333,126,1
10867,345775,0,0.0,0,0,6,1
2673,46750,1,0.16666666666666666,0.3898712452512801,0.07692307692307693,10,1
53780,53801,0,0.0,0,0,1,1
1988,251706,1,0.0033003300330033004,0.3396232718951086,0.05263157894736842,1495,1
136111,126091,0,0.0,0,0,49,1
2668,275070,1,0.06666666666666667,0.9102392266268373,0.3333333333333333,48,1
68437,128709,0,0.0,0,0,6,1
4259,49873,0,0.0,0,0,84,1
6241,52153,1,0.020833333333333332,0.48089834696298783,0.125,94,1
26753,62542,1,0.058823529411764705,0.48089834696298783,0.125,45,1
3998,136170,0,0.0,0,0,990,1
1988,2555,0,0.0,0,0,897,1
6940,87987,0,0.0,0,0,145,1
26139,27145,0,0.0,0,0,116,1
519,143755,0,0.0,0,0,284,1
3998,74278,0,0.0,0,0,495,1
74021,16401,1,0.16666666666666666,0.6213349345596119,0.2,12,1
169673,162152,0,0.0,0,0,3,1
3998,16990,1,0.002012072434607646,0.5138983423697507,0.14285714285714285,1485,1
168925,114224,2,0.5,0.7750875989339749,0.16459627329192544,9,1
1988,7344,0,0.0,0,0,897,1
136661,62002,0,0.0,0,0,1,1
3604,314518,0,0.0,0,0,170,1
246927,31549,0,0.0,0,0,4,1
2668,450476,0,0.0,0,0,36,1
77059,54222,1,0.047619047619047616,0.5138983423697507,0.14285714285714285,57,1
132394,84112,3,0.2,1.7049821118353645,0.49707602339181284,72,1
14549,83341,0,0.0,0,0,8,1
1553,258985,0,0.0,0,0,45,1
11792,87328,0,0.0,0,0,41,1
75083,24704,1,0.06666666666666667,0.18701699830334648,0.004761904761904762,63,1
6017,15724,0,0.0,0,0,55,1
2670,117892,0,0.0,0,0,42,1
3998,46839,0,0.0,0,0,495,1
21019,21045,1,0.25,0.40242960438184466,0.08333333333333333,6,1
265554,47010,0,0.0,0,0,24,1
100187,3998,0,0.0,0,0,495,1
75966,16527,2,0.04,0.42485362491046197,0.01839080459770115,235,1
11135,32414,0,0.0,0,0,10,1
32972,37532,2,0.018018018018018018,2.164042561333445,0.75,2982,1
408,288958,2,0.2,2.8853900817779268,1.0,27,1
28170,63259,1,0.16666666666666666,0.29120667621996243,0.03225806451612903,12,1
4509,39564,0,0.0,0,0,24,1
26139,29442,0,0.0,0,0,58,1
83615,120507,1,0.25,0.5581106265512472,0.16666666666666666,6,1
99728,35376,0,0.0,0,0,87,1
3972,5137,5,0.09090909090909091,1.7273725357805745,0.3553286085894782,899,1
15521,15527,0,0.0,0,0,24,1
485,2555,0,0.0,0,0,39,1
4514,7177,0,0.0,0,0,12,1
110903,53126,1,0.03571428571428571,0.6213349345596119,0.2,54,1
74295,123303,0,0.0,0,0,18,1
6940,89237,0,0.0,0,0,145,1
14577,358640,1,0.01020408163265306,0.267546386419054,0.023809523809523808,288,1
264543,3998,0,0.0,0,0,990,1
3998,384877,0,0.0,0,0,990,1
529,91843,0,0.0,0,0,7,1
242934,19604,0,0.0,0,0,110,1
5376,22548,0,0.0,0,0,6,1
37532,50901,8,0.07476635514018691,7.539701149510391,2.625,3124,1
1276,92153,5,0.03937007874015748,1.3486101281914527,0.15601827839679502,1220,1
72766,14577,0,0.0,0,0,192,1
1988,429388,0,0.0,0,0,598,1
132872,3998,0,0.0,0,0,495,1
22668,28643,0,0.0,0,0,4,1
75055,62072,0,0.0,0,0,3,1
35376,18443,0,0.0,0,0,87,1
349,50163,0,0.0,0,0,356,1
4259,200947,0,0.0,0,0,168,1
54222,54229,0,0.0,0,0,19,1
2014,2517,0,0.0,0,0,574,1
132394,93502,4,0.19047619047619047,2.2816867866918513,0.6706349206349206,114,1
3228,13537,0,0.0,0,0,18,1
34796,31443,0,0.0,0,0,9,1
1988,86487,0,0.0,0,0,598,1
2055,91643,0,0.0,0,0,34,1
1276,334702,0,0.0,0,0,122,1
1988,209526,0,0.0,0,0,897,1
13798,181626,0,0.0,0,0,45,1
768,84734,1,0.1,0.7213475204444817,0.25,24,1
3604,215057,5,0.05154639175257732,1.5485677861814573,0.24606578109064753,1445,1
106209,51613,0,0.0,0,0,35,1
138052,75739,1,0.25,0.31465798044412485,0.041666666666666664,6,1
1988,51181,0,0.0,0,0,1794,1
2177,18506,0,0.0,0,0,570,1
203910,8321,0,0.0,0,0,32,1
40445,42447,0,0.0,0,0,3,1
2671,51889,0,0.0,0,0,70,1
5208,6691,1,0.047619047619047616,0.48089834696298783,0.125,40,1
8903,378352,0,0.0,0,0,16,1
79682,46985,0,0.0,0,0,3,1
11991,180696,0,0.0,0,0,126,1
14803,29226,0,0.0,0,0,2,1
69876,39911,0,0.0,0,0,3,1
3998,7404,2,0.004008016032064128,1.270912986849078,0.3958333333333333,2970,1
349,89949,0,0.0,0,0,356,1
1988,70147,0,0.0,0,0,299,1
6720,21362,0,0.0,0,0,9,1
349,95421,0,0.0,0,0,356,1
39244,57958,1,0.1111111111111111,1.4426950408889634,0.5,24,1
335,142114,0,0.0,0,0,162,1
70858,59424,0,0.0,0,0,3,1
36312,5562,0,0.0,0,0,2,1
9217,51472,0,0.0,0,0,14,1
1880,14907,1,0.023809523809523808,0.22509081678177853,0.011764705882352941,456,1
6434,223547,0,0.0,0,0,3,1
42172,15934,1,0.045454545454545456,0.22509081678177853,0.011764705882352941,90,1
42677,76389,0,0.0,0,0,4,1
147362,122030,0,0.0,0,0,16,1
67504,72108,0,0.0,0,0,4,1
157,70480,0,0.0,0,0,1,1
128500,63293,1,0.2,0.25831776680732876,0.020833333333333332,9,1
3972,236269,0,0.0,0,0,62,1
34333,52905,2,0.125,2.164042561333445,0.75,65,1
9964,51316,0,0.0,0,0,86,1
35376,38535,1,0.010869565217391304,0.267546386419054,0.023809523809523808,522,1
246377,54030,0,0.0,0,0,1,1
3998,111339,1,0.0020161290322580645,0.9102392266268373,0.3333333333333333,990,1
1720,17676,0,0.0,0,0,3,1
15076,26135,0,0.0,0,0,4,1
3998,218927,0,0.0,0,0,990,1
39669,41792,1,0.16666666666666666,0.30341307554227914,0.037037037037037035,10,1
133156,76455,0,0.0,0,0,3,1
2417,93702,0,0.0,0,0,303,1
23430,95603,0,0.0,0,0,30,1
368402,31450,1,0.2,0.23459420572161058,0.014084507042253521,9,1
33921,151666,0,0.0,0,0,2,0
49182,50266,0,0.0,0,0,9,0
41473,16193,0,0.0,0,0,0,0
8614,61007,0,0.0,0,0,0,0
7252,82700,0,0.0,0,0,0,0
56304,130613,0,0.0,0,0,1,0
69628,8950,0,0.0,0,0,8,0
53575,24055,1,0.09090909090909091,0.161171841453854,0.00202020202020202,32,0
13893,121797,0,0.0,0,0,1,0
103517,235305,0,0.0,0,0,0,0
6002,325915,0,0.0,0,0,0,0
11139,251027,0,0.0,0,0,0,0
77324,127389,0,0.0,0,0,2,0
71394,93388,0,0.0,0,0,9,0
198182,374273,0,0.0,0,0,1,0
10519,43870,0,0.0,0,0,2,0
204528,88030,0,0.0,0,0,0,0
69032,357359,0,0.0,0,0,0,0
180420,123737,0,0.0,0,0,0,0
1880,382019,0,0.0,0,0,38,0
74373,75548,0,0.0,0,0,0,0
307281,308963,0,0.0,0,0,0,0
4665,142580,0,0.0,0,0,132,0
9121,49129,0,0.0,0,0,8,0
9708,91311,0,0.0,0,0,0,0
237729,379867,0,0.0,0,0,0,0
7124,24209,0,0.0,0,0,9,0
10856,20198,0,0.0,0,0,0,0
34850,76324,0,0.0,0,0,0,0
411934,191948,0,0.0,0,0,0,0
147591,292352,0,0.0,0,0,0,0
49662,49828,0,0.0,0,0,0,0
562,70687,0,0.0,0,0,0,0
86352,26334,0,0.0,0,0,2,0
3886,138620,0,0.0,0,0,1,0
4537,43986,0,0.0,0,0,6,0
171811,60163,0,0.0,0,0,1,0
13811,88697,0,0.0,0,0,0,0
164400,76340,0,0.0,0,0,0,0
103478,19966,0,0.0,0,0,0,0
