node1,node2,CN,JC,AA,RA,PA,label
21031,56746,0,0.0,0,0,60,1
364849,364846,9,0.8181818181818182,3.9086503371292665,0.8999999999999999,100,1
200385,250332,1,0.1111111111111111,0.3789231816899512,0.07142857142857142,24,1
346257,353858,53,0.9464285714285714,13.15762346752992,0.9444533252391121,2970,1
47345,92293,1,0.09090909090909091,0.48089834696298783,0.125,27,1
176544,354570,3,0.3,1.4475247217679177,0.37777777777777777,42,1
6760,183564,25,0.6756756756756757,7.383175302655017,0.8507664264704426,936,1
175541,31276,3,0.16666666666666666,1.1407191414697209,0.21929824561403508,90,1
2133,22839,3,0.10714285714285714,0.9909776430164163,0.14813311688311687,240,1
101298,158181,2,0.2,0.795940140030605,0.181592039800995,27,1
318744,321079,15,0.8823529411764706,5.391800966702447,0.9307234432234431,256,1
286352,257018,59,0.6941176470588235,14.143251209541017,0.9187326792959378,5040,1
108168,27627,11,0.21568627450980393,4.041045329242779,0.7261177547942255,897,1
98579,41654,5,0.22727272727272727,2.2411631934291676,0.5511904761904762,140,1
14703,30877,2,0.05405405405405406,0.5639646266301663,0.061079545454545456,368,1
298902,97752,13,0.5652173913043478,4.540813992651652,0.7539473870356223,323,1
196787,153413,19,0.8636363636363636,6.34235581321135,0.9500000000000003,420,1
235548,184374,25,0.8620689655172413,7.362128987430228,0.8428299185339347,728,1
83119,52668,0,0.0,0,0,132,1
152932,27247,1,0.3333333333333333,0.36926937306885504,0.06666666666666667,4,1
24022,31264,1,0.05555555555555555,0.5138983423697507,0.14285714285714285,90,1
43153,157833,3,0.15,1.0878104401519781,0.20436692850485955,76,1
40275,110411,1,0.05263157894736842,0.5581106265512472,0.16666666666666666,100,1
226821,162476,3,0.2727272727272727,1.3306922153715914,0.3217948717948718,48,1
217009,195344,2,0.5,1.8204784532536746,0.6666666666666666,9,1
86499,61197,1,0.07692307692307693,0.7213475204444817,0.25,48,1
270519,286358,58,0.9206349206349206,13.834479273461533,0.8819859340616198,3660,1
137868,29690,1,0.058823529411764705,0.43429448190325176,0.1,72,1
286182,286456,16,0.8888888888888888,5.712550978652552,0.9725490196078431,289,1
100097,18779,14,0.6363636363636364,4.552061151425042,0.6541217247328432,315,1
15640,22853,1,0.08333333333333333,0.36926937306885504,0.06666666666666667,36,1
179693,64792,1,0.06666666666666667,0.26269731101386307,0.022222222222222223,63,1
44898,129870,1,0.1,0.4170323914242463,0.09090909090909091,18,1
61692,228668,1,0.04,0.5138983423697507,0.14285714285714285,69,1
134360,21047,19,0.3958333333333333,5.919425774027513,0.7720222326328854,1122,1
361657,82316,53,0.8983050847457628,13.160887436344638,0.9453937641105856,3132,1
6182,41990,2,0.0625,1.1556420023477334,0.35,240,1
11492,59049,6,0.25,2.1157913544759808,0.3797070398407297,200,1
23820,124409,0,0.0,0,0,30,1
66712,86909,0,0.0,0,0,48,1
345383,326380,6,0.75,3.0503900588117414,0.8392857142857142,49,1
51177,18739,1,0.05263157894736842,0.45511961331341866,0.1111111111111111,99,1
212039,216062,0,0.0,0,0,3,1
297151,19560,37,0.925,10.118221854242275,0.9555127383156756,1482,1
393845,360085,23,0.92,7.23314303705055,0.9566666666666663,576,1
39632,72412,14,0.4827586206896552,4.773127799203274,0.7546027643853729,420,1
119715,59792,0,0.0,0,0,37,1
3813,94226,12,0.36363636363636365,4.313368247013888,0.7477533577533577,450,1
23409,61117,0,0.0,0,0,112,1
266058,257369,11,0.8461538461538461,4.289534547393,0.8493006993006994,144,1
138359,98073,0,0.0,0,0,42,1
140411,43757,1,0.09090909090909091,0.5138983423697507,0.14285714285714285,36,1
146231,129555,7,0.4666666666666667,2.798861930899803,0.5752136752136752,112,1
204780,257369,11,0.4782608695652174,4.368448698626172,0.8871794871794872,264,1
204756,204757,16,0.8888888888888888,5.593877603886395,0.9163570691434471,289,1
2786,31546,4,0.18181818181818182,1.8089974888032425,0.4413992869875223,168,1
54706,89545,1,0.03225806451612903,0.5581106265512472,0.16666666666666666,220,1
361637,361659,53,0.9636363636363636,13.156475583720134,0.944116624902412,2916,1
206773,208630,14,0.875,4.932212007307854,0.8264705882352941,225,1
133719,25414,2,0.2,1.2426698691192237,0.4,35,1
8237,62878,0,0.0,0,0,45,1
34323,141189,1,0.1,0.48089834696298783,0.125,24,1
100392,40563,1,0.07142857142857142,0.40242960438184466,0.08333333333333333,50,1
32993,23623,2,0.1111111111111111,0.6718851127685621,0.10230179028132992,91,1
11323,129195,1,0.01694915254237288,0.4170323914242463,0.09090909090909091,896,1
189643,196035,1,0.08333333333333333,0.5138983423697507,0.14285714285714285,36,1
69054,111420,3,0.04918032786885246,1.6033436293414645,0.4625,295,1
18948,29304,0,0.0,0,0,104,1
6906,14797,2,0.06666666666666667,0.5599040422539553,0.05861581920903955,220,1
247403,96107,10,0.5882352941176471,4.155721127200061,0.9015151515151517,182,1
367308,359559,12,0.8571428571428571,4.4037951955657,0.7938797313797313,169,1
231995,181006,19,0.9047619047619048,6.337006351269067,0.9476190476190478,400,1
318658,319297,11,0.39285714285714285,4.216134231390596,0.8176638176638176,324,1
100585,121244,11,0.34375,4.164573274554318,0.7903846153846154,372,1
55925,32278,2,0.10526315789473684,1.013230239864666,0.2777777777777778,98,1
146395,146396,8,0.5714285714285714,3.2494666981345177,0.6837606837606838,117,1
38113,40579,1,0.025,0.29401410379520604,0.03333333333333333,264,1
81717,154063,1,0.09090909090909091,0.30692767643013485,0.038461538461538464,35,1
74728,93372,3,0.15,1.0657686313146013,0.182834406972338,126,1
130538,130540,10,0.8333333333333334,3.988344529011221,0.8185498711814503,121,1
332696,9928,14,0.7777777777777778,4.957698983310748,0.8313725490196079,255,1
133596,40969,0,0.0,0,0,48,1
361805,361856,20,0.9090909090909091,6.338119966085269,0.8596338837718149,441,1
2836,73744,1,0.023809523809523808,0.5581106265512472,0.16666666666666666,462,1
216405,193697,6,0.6,2.938760823050523,0.7827903091060984,64,1
79143,82770,2,0.16666666666666666,1.279458146995729,0.41666666666666663,49,1
263385,332883,8,0.6666666666666666,3.5784815122768485,0.8555555555555556,99,1
7645,13448,1,0.14285714285714285,0.5581106265512472,0.16666666666666666,12,1
54926,28386,0,0.0,0,0,27,1
265427,277756,6,0.2857142857142857,2.3975878009685068,0.5121212121212121,140,1
48870,155722,2,0.1,0.9370338082411984,0.23809523809523808,120,1
46618,24246,3,0.13636363636363635,1.4455006617141437,0.3769230769230769,114,1
43153,320934,5,0.15625,1.6672590825533251,0.2651483720562668,342,1
210766,97516,4,0.10526315789473684,1.648592755278107,0.36391059920471686,216,1
105836,381574,9,0.6428571428571429,3.6866123216480062,0.7910931174089068,130,1
68481,118846,2,0.5,0.7998273358667889,0.16847826086956522,9,1
30952,64915,2,0.07692307692307693,1.0360055008886064,0.2916666666666667,187,1
3760,29074,1,0.08333333333333333,0.6213349345596119,0.2,36,1
364853,364854,9,0.8181818181818182,3.9086503371292665,0.8999999999999999,100,1
20585,26358,1,0.3333333333333333,0.33380820069533407,0.05,4,1
119685,22531,2,0.08333333333333333,0.7878260233931227,0.16346153846153846,168,1
36380,48345,1,0.058823529411764705,0.5138983423697507,0.14285714285714285,45,1
52484,27583,5,0.14285714285714285,2.2492928640027583,0.5533359914938862,399,1
230761,212122,19,0.7307692307692307,5.9593962116682855,0.7995139136699239,500,1
81357,90297,4,0.09090909090909091,1.3415984924091413,0.2098336304218657,560,1
165355,286358,58,0.9354838709677419,13.833472548327675,0.8817034481859138,3599,1
45418,18737,0,0.0,0,0,10,1
69483,92244,1,0.02857142857142857,0.29401410379520604,0.03333333333333333,299,1
85955,122219,2,0.07142857142857142,0.6899728737516932,0.11263736263736264,189,1
66229,141222,1,0.04,0.2749075777424936,0.02631578947368421,165,1
18114,93668,2,0.045454545454545456,0.6116321848174949,0.07614942528735633,408,1
303615,286462,16,0.8888888888888888,5.712550978652552,0.9725490196078431,289,1
34853,101204,1,0.07692307692307693,0.5138983423697507,0.14285714285714285,45,1
104029,27999,1,0.2,1.4426950408889634,0.5,8,1
37335,92244,1,0.016666666666666666,0.6213349345596119,0.2,874,1
200606,192044,4,0.5,1.8565918702150084,0.46966873706004136,35,1
75272,80316,2,0.11764705882352941,1.2426698691192237,0.4,70,1
63142,97592,2,0.3333333333333333,0.8241657271545318,0.17692307692307693,15,1
172273,146231,1,0.02564102564102564,0.3789231816899512,0.07142857142857142,364,1
165022,100741,16,0.5161290322580645,5.372746952242543,0.817506157861522,510,1
367616,87226,11,0.6875,4.426725648200291,0.9166666666666667,180,1
172312,75272,2,0.11764705882352941,1.2426698691192237,0.4,70,1
229929,21759,2,0.03508771929824561,0.6574176316703341,0.10073260073260074,318,1
41990,21846,2,0.07692307692307693,0.8685889638065035,0.2,96,1
6948,26596,0,0.0,0,0,84,1
41067,63374,37,0.8604651162790697,10.123917791030532,0.9574695534303855,1600,1
65954,268034,0,0.0,0,0,9,1
286320,286342,58,0.9666666666666667,13.831483767826109,0.8811477382664916,3481,1
66329,122937,2,0.2,1.1162212531024944,0.3333333333333333,32,1
208731,85473,1,0.16666666666666666,0.9102392266268373,0.3333333333333333,12,1
232772,153413,19,0.8636363636363636,6.34235581321135,0.9500000000000003,420,1
327270,327274,7,0.7777777777777778,3.340509695091346,0.8611111111111112,64,1
147978,115953,0,0.0,0,0,28,1
108759,58611,2,0.18181818181818182,1.1556420023477334,0.35,40,1
196820,123505,0,0.0,0,0,85,1
361526,267078,18,0.8571428571428571,5.982363909520584,0.8888755980861243,380,1
246013,260256,10,0.35714285714285715,3.5755430646566193,0.6343355280695434,325,1
33126,37678,6,0.06521739130434782,2.254899001489745,0.42971380471380466,2001,1
297099,286184,14,0.7777777777777778,4.957698983310749,0.8313725490196079,255,1
204607,181968,13,0.8125,4.824008127091786,0.8848566973566971,210,1
79181,18247,2,0.1,0.678533818579224,0.11666666666666667,120,1
304902,141901,2,0.15384615384615385,0.705571399602039,0.12215909090909091,44,1
143086,292522,21,0.875,6.49262217848644,0.8363469740011701,506,1
30925,64673,9,0.16071428571428573,2.952204645162154,0.4486634824870119,846,1
204520,257373,11,0.8461538461538461,4.289534547393,0.8493006993006994,144,1
359538,359546,20,0.9090909090909091,6.564231489456644,0.9502164502164507,441,1
152203,153562,11,0.8461538461538461,4.179444896294236,0.7964608920491273,144,1
206634,182983,23,0.7666666666666667,7.408757528489756,1.054573437479448,700,1
2609,56761,0,0.0,0,0,48,1
318745,257636,15,0.8823529411764706,5.391800966702447,0.9307234432234431,256,1
101821,36469,2,0.2857142857142857,1.2352458628142324,0.39285714285714285,20,1
57398,27627,1,0.0196078431372549,0.35295612386476116,0.058823529411764705,507,1
99246,50347,0,0.0,0,0,80,1
8601,16171,0,0.0,0,0,16,1
81357,229061,2,0.05555555555555555,1.2631953504915985,0.39215686274509803,280,1
229756,286315,58,0.8923076923076924,13.836280656154447,0.8824718908088647,3776,1
81553,126780,1,0.08333333333333333,0.35295612386476116,0.058823529411764705,22,1
79115,27443,0,0.0,0,0,30,1
230952,170095,7,0.20588235294117646,2.9704377580111383,0.676313320825516,264,1
318661,319125,11,0.39285714285714285,4.216134231390596,0.8176638176638178,324,1
297153,297157,37,0.9487179487179487,10.116272696909178,0.9548379744830171,1444,1
121855,97287,6,0.09375,2.496541805160884,0.5444444444444445,1161,1
100359,55751,12,0.48,4.494405187092969,0.8376068376068376,336,1
292697,292706,10,0.7692307692307693,4.128559981027094,0.8875291375291378,132,1
30925,97424,9,0.18,2.895751297041503,0.42088570470923414,564,1
11786,126312,16,0.42105263157894735,5.5836839295123655,0.9193026815469272,693,1
114692,225718,3,0.42857142857142855,2.0454725035561996,0.6761904761904762,24,1
15973,29242,6,0.2857142857142857,2.2628716142191188,0.43907332977100416,152,1
34669,117100,3,0.21428571428571427,1.4414385778960797,0.375,70,1
107689,79344,2,0.18181818181818182,0.9820086947818527,0.2625,42,1
359539,359545,20,0.9090909090909091,6.564231489456644,0.9502164502164507,441,1
375584,123895,6,0.2857142857142857,2.096643431306554,0.37088351042896495,170,1
296108,104042,1,0.14285714285714285,1.4426950408889634,0.5,15,1
197239,74229,4,0.4444444444444444,1.9515505842938095,0.5239247311827957,42,1
238414,213470,2,0.16666666666666666,0.9690179556831694,0.25396825396825395,45,1
34053,146528,1,0.029411764705882353,0.265872585674852,0.023255813953488372,304,1
295914,79471,6,0.75,2.2174976592940903,0.4192640692640693,49,1
116171,154554,0,0.0,0,0,27,1
286315,286509,59,0.9076923076923077,14.128494057508266,0.9150124412006999,3840,1
112992,98211,2,0.18181818181818182,0.9605402309330919,0.25,30,1
361634,82316,53,0.8983050847457628,13.160887436344638,0.9453937641105856,3132,1
233592,168645,2,0.2857142857142857,1.531574161186449,0.5333333333333333,20,1
112767,97631,3,0.1875,1.6491316192991132,0.4857142857142857,88,1
66044,66338,1,0.024390243902439025,0.28599966750267436,0.030303030303030304,425,1
83805,21287,1,0.06666666666666667,0.5581106265512472,0.16666666666666666,48,1
173423,25238,2,0.11764705882352941,1.1352332769293625,0.34285714285714286,78,1
238897,130594,0,0.0,0,0,69,1
198995,403396,10,0.8333333333333334,3.9670764801865785,0.8124930624930626,121,1
15135,30847,3,0.15,1.4457239209418855,0.37777777777777777,120,1
221502,129353,1,0.05263157894736842,0.4170323914242463,0.09090909090909091,96,1
20696,250558,2,0.041666666666666664,0.930930733793997,0.23376623376623376,456,1
361649,334607,53,0.9298245614035088,13.158740483760663,0.9447780005637876,3024,1
230952,208270,25,0.7142857142857143,7.379745549315822,0.8496656753696916,891,1
230620,26497,33,0.717391304347826,8.407629486646064,0.6799895931151051,1554,1
38766,8511,1,0.03225806451612903,0.36067376022224085,0.0625,231,1
122937,194787,3,0.2727272727272727,1.9007930815553407,0.6166666666666667,48,1
182538,182539,7,0.6363636363636364,3.0915547428599126,0.7305555555555555,80,1
52650,61780,9,0.2727272727272727,3.057942324314796,0.48229732264362235,360,1
131850,69595,0,0.0,0,0,21,1
58270,60388,1,0.05263157894736842,0.5581106265512472,0.16666666666666666,96,1
6337,28004,0,0.0,0,0,40,1
4496,286309,59,0.7468354430379747,14.140758848464765,0.9182942276907846,4757,1
345547,255503,0,0.0,0,0,30,1
138658,62724,1,0.07692307692307693,0.45511961331341866,0.1111111111111111,45,1
152941,30184,2,0.1,0.9151928288662396,0.225,96,1
39386,15192,3,0.09090909090909091,1.1128742707268557,0.21085858585858586,243,1
169918,203046,6,0.75,2.96583259610584,0.7936507936507935,49,1
180648,82432,1,0.125,0.48089834696298783,0.125,14,1
65983,56419,4,0.14285714285714285,1.5041862761528402,0.28601190476190474,175,1
305407,193978,53,0.8548387096774194,13.164074529292941,0.946305177090964,3300,1
50058,154133,1,0.16666666666666666,0.48089834696298783,0.125,10,1
361527,361529,18,0.9,5.976548838320809,0.8862440191387557,361,1
113061,216606,0,0.0,0,0,12,1
318661,319124,11,0.39285714285714285,4.216134231390596,0.8176638176638178,324,1
217312,194686,8,0.4444444444444444,3.6543104582496717,0.8984487734487734,153,1
45160,21801,0,0.0,0,0,39,1
174432,248095,1,0.029411764705882353,0.40242960438184466,0.08333333333333333,174,1
69113,58961,6,0.35294117647058826,2.428328630566166,0.5337475633528265,130,1
13142,116648,0,0.0,0,0,70,1
50720,24696,0,0.0,0,0,36,1
45886,13850,1,0.047619047619047616,0.6213349345596119,0.2,57,1
26978,30382,2,0.05128205128205128,0.7308883431348958,0.13095238095238093,418,1
188862,26574,16,0.64,5.352103075593623,0.8091728245281886,408,1
133933,183857,17,0.7727272727272727,5.690065891858583,0.8590247027317968,378,1
42464,76105,5,0.10204081632653061,1.8690085176827038,0.35618686868686866,585,1
72926,14745,1,0.2,0.48089834696298783,0.125,8,1
363760,87400,11,0.7333333333333333,4.098542212719674,0.754502442002442,169,1
50730,94829,0,0.0,0,0,351,1
169248,47273,0,0.0,0,0,44,1
36370,170300,1,0.14285714285714285,0.9102392266268373,0.3333333333333333,15,1
186656,291184,6,0.5454545454545454,2.692625437592398,0.6569264069264069,70,1
8930,46911,5,0.07246376811594203,2.1498148098307066,0.5039010302168196,1305,1
70802,218693,1,0.14285714285714285,0.6213349345596119,0.2,15,1
67245,38508,6,0.13043478260869565,2.3413491183587443,0.47425213675213673,420,1
206634,58807,12,0.4444444444444444,3.739161993533269,0.4947797110297109,350,1
165137,78638,1,0.2,1.4426950408889634,0.5,8,1
75767,44489,2,0.16666666666666666,0.974291058424373,0.25882352941176473,45,1
368249,339804,5,0.45454545454545453,1.8719233882275668,0.36029722904722905,60,1
33605,93111,1,0.1,0.6213349345596119,0.2,28,1
183517,250558,3,0.16666666666666666,1.4094374998787451,0.35757575757575755,108,1
94044,30626,6,0.3,2.1703713396537387,0.388364127702363,165,1
104736,62345,0,0.0,0,0,35,1
361637,361660,53,0.9636363636363636,13.156475583720134,0.9441166249024118,2916,1
286321,223457,58,0.6590909090909091,13.852811205823935,0.8866026379353014,5133,1
23184,30925,8,0.1509433962264151,3.0019202999177135,0.5728774564452314,658,1
9240,86167,10,0.5,3.6916156311123767,0.678808346983526,224,1
369659,375581,7,0.7777777777777778,3.366288428740915,0.875,64,1
319832,360071,53,0.8833333333333333,13.161919920349302,0.9456859908785573,3186,1
72210,225902,58,0.464,13.871160825208966,0.8906525482832555,7502,1
72210,286304,59,0.48360655737704916,14.160427035277637,0.9223729783907824,7260,1
261804,261807,11,0.8461538461538461,4.353745744991315,0.8802521008403361,144,1
19615,25843,2,0.18181818181818182,1.4683498531780845,0.5,40,1
231995,232757,19,0.9047619047619048,6.337006351269067,0.9476190476190479,400,1
33284,47734,0,0.0,0,0,25,1
55790,128041,1,0.05555555555555555,0.9102392266268373,0.3333333333333333,84,1
42130,216384,9,0.2727272727272727,3.4794904995783926,0.6812271062271062,320,1
361531,287635,18,0.8181818181818182,5.987713371462867,0.8912565504670764,399,1
136180,72664,0,0.0,0,0,156,1
294936,165355,58,0.9508196721311475,13.832490492959968,0.8814302241421978,3540,1
286369,31883,37,0.9487179487179487,10.11627269690918,0.9548379744830171,1444,1
20696,317913,5,0.125,2.5610503292662425,0.7099567099567099,266,1
140712,121400,2,0.125,1.1556420023477334,0.35,72,1
122354,98162,2,0.2222222222222222,1.1556420023477334,0.35,30,1
13300,97778,1,0.1,0.48089834696298783,0.125,30,1
46486,52148,1,0.07692307692307693,0.5581106265512472,0.16666666666666666,40,1
403840,405630,7,0.7777777777777778,3.3405096950913458,0.8611111111111112,64,1
38200,90174,4,0.26666666666666666,1.7871479936630261,0.4304093567251462,88,1
364858,245705,9,0.8181818181818182,3.9086503371292665,0.8999999999999999,100,1
286316,286323,59,0.9516129032258065,14.125685949681495,0.9142439985777487,3660,1
151153,122434,6,0.5454545454545454,2.3665652294486175,0.4856601731601732,72,1
68508,25351,5,0.625,2.551325501143992,0.7060897435897435,42,1
206153,146794,2,0.10526315789473684,1.0277966847395015,0.2857142857142857,98,1
19267,31554,0,0.0,0,0,324,1
70493,5107,2,0.07692307692307693,0.9163279467515955,0.22619047619047616,132,1
72210,220936,11,0.09016393442622951,3.9902083978164473,0.7320014153466671,1452,1
318737,318740,15,0.8823529411764706,5.391800966702446,0.9307234432234431,256,1
11303,58256,1,0.06666666666666667,0.5581106265512472,0.16666666666666666,63,1
100741,26574,17,0.4594594594594595,5.813474700045023,0.9179963539399533,720,1
229454,151617,19,0.9047619047619048,6.337006351269067,0.9476190476190478,400,1
5945,53024,0,0.0,0,0,200,1
100585,100586,14,0.4375,5.551837436141607,1.150919206579584,465,1
44526,178319,4,0.3076923076923077,1.5107714564932118,0.28431372549019607,72,1
318737,318745,15,0.8823529411764706,5.391800966702446,0.9307234432234431,256,1
68242,252697,59,0.8309859154929577,14.133889225304138,0.9164691932563609,4216,1
51993,261504,0,0.0,0,0,15,1
6182,122228,2,0.16666666666666666,0.9617966939259757,0.25,40,1
122185,95077,0,0.0,0,0,20,1
28657,163030,2,0.05263157894736842,0.9617966939259757,0.25,384,1
198027,138066,1,0.1,0.3898712452512801,0.07692307692307693,18,1
222065,189991,0,0.0,0,0,72,1
150594,120393,2,0.2857142857142857,0.8340427950033699,0.18253968253968253,20,1
39689,60620,0,0.0,0,0,26,1
112879,98268,2,0.08695652173913043,0.9360179602764065,0.2361111111111111,126,1
134261,121392,0,0.0,0,0,2,1
170255,170256,6,0.46153846153846156,2.8135096472518617,0.72005772005772,90,1
34263,212767,20,0.3333333333333333,6.451724760379302,0.9043669285048597,1584,1
152652,130913,3,0.13636363636363635,1.2188860152739012,0.2648809523809524,144,1
33149,152689,4,0.14285714285714285,1.6831442143704574,0.375,135,1
179243,318932,10,0.5263157894736842,4.042171379123492,0.8449197860962568,198,1
24246,62825,0,0.0,0,0,76,1
257015,257023,33,0.3707865168539326,8.445188217581544,0.6900507428821372,2992,1
152279,123895,3,0.14285714285714285,1.1415325836683063,0.2222222222222222,119,1
58025,25903,3,0.1875,1.2268307921295725,0.2758873929008568,70,1
29276,130302,2,0.13333333333333333,0.859821528652939,0.19642857142857142,70,1
102506,151950,1,0.06666666666666667,0.6213349345596119,0.2,64,1
13076,124411,33,0.4714285714285714,8.438706172583085,0.6895601183106302,2496,1
230620,257018,36,0.4,9.159754794943945,0.7366399743021802,3528,1
4520,39730,1,0.05555555555555555,0.3898712452512801,0.07692307692307693,70,1
36621,57571,1,0.018867924528301886,1.4426950408889634,0.5,153,1
230620,238793,33,0.75,8.403300965992193,0.6784451915707035,1470,1
393845,360081,23,0.92,7.23314303705055,0.9566666666666663,576,1
141724,129485,7,0.6363636363636364,3.113109111569035,0.7468253968253968,80,1
121728,26626,4,0.06060606060606061,1.5217385179540952,0.30528891398456615,649,1
72210,257023,86,0.6991869918699187,22.007659231835273,1.813660742483081,10648,1
294937,286342,58,0.9666666666666667,13.831483767826109,0.8811477382664916,3481,1
295077,180539,3,0.21428571428571427,1.34536123231926,0.3254901960784313,72,1
99634,30628,2,0.08695652173913043,1.279458146995729,0.41666666666666663,136,1
82316,252413,53,0.8983050847457628,13.160887436344638,0.9453937641105854,3132,1
33700,185319,37,0.9024390243902439,10.120171011575371,0.9561875021483341,1521,1
61886,31014,11,0.28205128205128205,4.236623898281866,0.8258478081058727,624,1
103496,89715,3,0.3333333333333333,1.390129361500843,0.3483516483516484,36,1
204761,206715,16,0.7619047619047619,5.613025527055822,0.9251805985552117,340,1
2528,43871,1,0.029411764705882353,0.6213349345596119,0.2,300,1
205210,206073,0,0.0,0,0,6,1
86272,86415,1,0.16666666666666666,0.6213349345596119,0.2,12,1
42599,55613,0,0.0,0,0,25,1
44490,117958,5,0.23809523809523808,2.250981090087887,0.542929292929293,153,1
286397,257023,58,0.651685393258427,13.853382772794843,0.8867332544452281,5192,1
13451,252106,10,0.14084507042253522,3.649216060099511,0.6596296457166023,884,1
290539,227601,8,0.5333333333333333,3.184907988718809,0.6610395351774662,130,1
238983,109015,21,0.3181818181818182,6.579045501785513,0.8677400977855981,1512,1
59189,26946,1,0.043478260869565216,0.5581106265512472,0.16666666666666666,143,1
229756,286344,58,0.9666666666666667,13.831483767826109,0.8811477382664916,3481,1
67886,27227,0,0.0,0,0,168,1
229593,34132,0,0.0,0,0,70,1
37290,86550,1,0.1111111111111111,0.3459762562611936,0.05555555555555555,25,1
264828,216542,4,0.3333333333333333,1.7440936974545864,0.40604575163398693,60,1
223711,97610,9,0.75,3.5977144991641263,0.7439194577352471,110,1
230781,90566,2,0.08695652173913043,0.7315887454019847,0.14351851851851852,66,1
322462,322465,13,0.8666666666666667,4.849829088775079,0.8910714285714284,196,1
409726,96107,10,0.6666666666666666,4.128559981027095,0.8875291375291378,154,1
34636,52650,12,0.375,4.4564987784283545,0.8147741147741148,420,1
2414,5911,1,0.05555555555555555,0.5581106265512472,0.16666666666666666,78,1
44442,194000,0,0.0,0,0,12,1
137888,292522,21,0.875,6.492622178486439,0.8363469740011701,506,1
240800,114903,4,0.3333333333333333,1.757945769691922,0.41507936507936505,64,1
232186,58913,2,0.2,1.631586747071319,0.5833333333333333,32,1
186470,163529,7,0.3181818181818182,2.711886964292165,0.544172932330827,204,1
16247,87026,1,0.1,0.5138983423697507,0.14285714285714285,30,1
110420,25580,1,0.07142857142857142,0.4170323914242463,0.09090909090909091,56,1
204412,51916,12,0.7058823529411765,4.544717782968213,0.8565018315018313,208,1
85141,23858,1,0.022222222222222223,0.5581106265512472,0.16666666666666666,525,1
185257,192997,1,0.07692307692307693,0.3284587387530511,0.047619047619047616,45,1
169259,318927,10,0.5555555555555556,4.035191511519924,0.8416518122400477,187,1
11255,145660,6,0.0967741935483871,2.601535502391844,0.6138026224982747,627,1
368754,360372,10,0.8333333333333334,4.10795810884467,0.8772727272727274,121,1
149318,187601,10,0.7142857142857143,4.086796047811728,0.8659673659673661,144,1
74118,112447,5,0.21739130434782608,1.6382855229997988,0.24791666666666667,187,1
147326,93540,0,0.0,0,0,7,1
44448,44449,0,0.0,0,0,11,1
5703,75904,1,0.047619047619047616,0.3789231816899512,0.07142857142857142,121,1
205395,58027,1,0.014285714285714285,0.5581106265512472,0.16666666666666666,840,1
67024,286348,58,0.6444444444444445,13.855834696515533,0.8875162814464754,5376,1
37775,25062,2,0.07407407407407407,0.6704718191795417,0.1144927536231884,198,1
183517,58016,2,0.11764705882352941,0.9605402309330919,0.25,90,1
108022,55776,0,0.0,0,0,12,1
20220,194145,3,0.3333333333333333,2.064029975448575,0.7,35,1
44708,129665,3,0.13636363636363635,1.69334390348061,0.5095238095238095,114,1
42206,9525,0,0.0,0,0,126,1
235244,287846,2,0.125,1.1352332769293625,0.34285714285714286,80,1
206480,157023,0,0.0,0,0,35,1
79825,85133,0,0.0,0,0,104,1
112650,81477,25,0.45454545454545453,7.426917363886988,0.8669744731662943,1599,1
141841,48525,58,0.6373626373626373,13.855758397109083,0.8874227582196097,5394,1
164471,167491,0,0.0,0,0,3,1
18101,58012,0,0.0,0,0,91,1
21832,97737,0,0.0,0,0,112,1
70047,30061,1,0.03333333333333333,0.5581106265512472,0.16666666666666666,168,1
74981,241136,4,0.4,1.9872017977872376,0.5345238095238095,49,1
231521,403389,10,0.6666666666666666,4.005185689920873,0.8319735819735822,154,1
318739,321080,14,0.8235294117647058,5.0042821721658814,0.8551282051282051,240,1
45260,60388,2,0.08,0.9479818718025272,0.24358974358974358,180,1
38527,95092,0,0.0,0,0,66,1
133566,9780,6,0.5,2.9357141225620413,0.7794584500466852,80,1
177412,91011,1,0.0196078431372549,0.32351545314867247,0.045454545454545456,420,1
4462,14007,1,0.02857142857142857,0.3284587387530511,0.047619047619047616,308,1
375423,375424,21,0.9130434782608695,6.488035714241567,0.8343706894161899,484,1
71536,286315,2,0.02531645569620253,0.5593781623852949,0.059103260869565216,1088,1
138180,30336,0,0.0,0,0,24,1
69483,16549,3,0.0967741935483871,0.9684490988094507,0.1365079365079365,273,1
138888,163297,2,0.25,0.8069036366755264,0.16783216783216784,25,1
145393,145397,15,0.8823529411764706,5.4101064033336135,0.9375,256,1
18395,118773,1,0.024390243902439025,0.36067376022224085,0.0625,425,1
109011,189740,1,0.25,1.4426950408889634,0.5,6,1
13850,14688,1,0.04,0.48089834696298783,0.125,133,1
38969,44432,0,0.0,0,0,25,1
880,29897,6,0.09375,1.8077250355930918,0.22880434782608697,1161,1
39221,51071,5,0.2631578947368421,1.888848922273787,0.3617554858934169,119,1
67024,257018,81,0.9310344827586207,20.208052099466833,1.5057123261005803,7056,1
101895,175568,4,0.23529411764705882,1.6349052253939678,0.34963924963924964,98,1
4392,26854,0,0.0,0,0,175,1
36834,250734,4,0.16666666666666666,1.3174191122636536,0.1937698412698413,180,1
114914,19238,17,0.4722222222222222,5.100638519524203,0.6116465246221348,630,1
79853,80974,1,0.045454545454545456,0.3898712452512801,0.07692307692307693,112,1
270037,375423,21,0.5833333333333334,6.5302847533275115,0.8512538062993066,770,1
